36775	0.136114
36825	0.0646903
36875	0.0246904
36925	0.0607438
36975	0.0370459
37025	0.0144602
37075	0.00705142
37125	0.00044182
37175	0.000149378
37225	0.000195021
37275	3.01681e-05
37325	1.53294e-05
37375	0
37425	0
37475	0
37525	0
37575	0
37625	0
37675	0
37725	0
37775	0
37825	0
37875	0
37925	0
37975	0
38025	0
38075	0
38125	0
38175	0
38225	0
36775	0.183736
36825	0.0869943
36875	0.0217822
36925	0.00566778
36975	0.0102776
37025	0.0129253
37075	0.00741612
37125	0.00120941
37175	0.000521557
37225	0
37275	0.00173591
37325	7.48918e-08
37375	0
37425	0
37475	0
37525	0
37575	0
37625	0
37675	0
37725	0
37775	0
37825	0
37875	0
37925	0
37975	0
38025	0
38075	0
38125	0
38175	0
38225	0
36775	0.0603324
36825	0.133719
36875	0.0501641
36925	0.0274153
36975	0.0471761
37025	0.0200167
37075	0.00812943
37125	0.000740061
37175	0.0017741
37225	0.000477334
37275	4.2324e-05
37325	0
37375	0
37425	0
37475	0
37525	0
37575	0
37625	0
37675	0
37725	0
37775	0
37825	0
37875	0
37925	0
37975	0
38025	0
38075	0
38125	0
38175	0
38225	0
36775	0.116197
36825	0.0579651
36875	0.0128486
36925	0.0673286
36975	0.0451289
37025	0.0168192
37075	0.015241
37125	0.0046572
37175	0.00146955
37225	0.00309011
37275	0.000493312
37325	0.000375461
37375	0
37425	0
37475	0
37525	0
37575	0
37625	0
37675	0
37725	0
37775	0
37825	0
37875	0
37925	0
37975	0
38025	0
38075	0
38125	0
38175	0
38225	0
36775	0.00285515
36825	0.0875309
36875	0.0834062
36925	0.0578347
36975	0.0973412
37025	0.0274209
37075	0.0121825
37125	0.00176619
37175	0.000640525
37225	0.000348475
37275	1.78076e-05
37325	8.97219e-05
37375	2.996e-05
37425	0
37475	0
37525	0
37575	0
37625	0
37675	0
37725	0
37775	0
37825	0
37875	0
37925	0
37975	0
38025	0
38075	0
38125	0
38175	0
38225	0
36775	0.000554053
36825	0.000605347
36875	0.00392412
36925	0.120483
36975	0.140925
37025	0.0427515
37075	0.0099491
37125	0.00386666
37175	0.0034863
37225	0.00459801
37275	0.0359725
37325	0.00728847
37375	0.000145175
37425	0
37475	0
37525	0
37575	0
37625	0
37675	0
37725	0
37775	0
37825	0
37875	0
37925	0
37975	0
38025	0
38075	0
38125	0
38175	0
38225	0
36775	0.0221305
36825	0.122885
36875	0.0576147
36925	0.0583762
36975	0.0456001
37025	0.0189462
37075	0.017413
37125	0.016511
37175	0.0112716
37225	0.00109061
37275	0.000574113
37325	0
37375	0
37425	0
37475	0
37525	0
37575	0
37625	0
37675	0
37725	0
37775	0
37825	0
37875	0
37925	0
37975	0
38025	0
38075	0
38125	0
38175	0
38225	0
36775	0.00139437
36825	0.00163694
36875	0.00590627
36925	0.0864078
36975	0.11994
37025	0.0491571
37075	0.0242678
37125	0.0100424
37175	0.0410926
37225	0.0195433
37275	0.00295389
37325	0.0019714
37375	0.000450406
37425	0.000149901
37475	0
37525	0
37575	0
37625	0
37675	0
37725	0
37775	0
37825	0
37875	0
37925	0
37975	0
38025	0
38075	0
38125	0
38175	0
38225	0
36775	0.068652
36825	0.091718
36875	0.139302
36925	0.0424852
36975	0.0227165
37025	0.00241362
37075	0.000292632
37125	5.1532e-05
37175	0
37225	0
37275	0
37325	0
37375	0
37425	0
37475	0
37525	0
37575	0
37625	0
37675	0
37725	0
37775	0
37825	0
37875	0
37925	0
37975	0
38025	0
38075	0
38125	0
38175	0
38225	0
36775	0.000779158
36825	0.00288513
36875	0.0606961
36925	0.146253
36975	0.0514419
37025	0.0297414
37075	0.0386781
37125	0.0193725
37175	0.00488268
37225	0.00610045
37275	0.00149817
37325	9.23882e-05
37375	5.95099e-05
37425	0
37475	0
37525	0
37575	0
37625	0
37675	0
37725	0
37775	0
37825	0
37875	0
37925	0
37975	0
38025	0
38075	0
38125	0
38175	0
38225	0
36775	0.00220006
36825	0.00913622
36875	0.263072
36925	0.0457761
36975	0.015715
37025	0.0195279
37075	0.00248116
37125	0.000923946
37175	0.00157137
37225	0.000977893
37275	0.000615448
37325	0.00355659
37375	2.93076e-05
37425	0
37475	0
37525	0
37575	0
37625	0
37675	0
37725	0
37775	0
37825	0
37875	0
37925	0
37975	0
38025	0
38075	0
38125	0
38175	0
38225	0
36775	0.164766
36825	0.0499913
36875	0.0647925
36925	0.0491344
36975	0.0135254
37025	0.0053992
37075	0.000480256
37125	4.08445e-05
37175	0.000229788
37225	0.00237251
37275	0
37325	0
37375	0
37425	0
37475	0
37525	0
37575	0
37625	0
37675	0
37725	0
37775	0
37825	0
37875	0
37925	0
37975	0
38025	0
38075	0
38125	0
38175	0
38225	0
36775	0.0658867
36825	0.0358673
36875	0.0158582
36925	0.0703889
36975	0.0262985
37025	0.00622064
37075	0.00125248
37125	0.00440505
37175	0.00206885
37225	0.00611288
37275	0.0575203
37325	0.0250668
37375	0.0242862
37425	0.0104144
37475	0.00508874
37525	0.000765298
37575	4.41926e-05
37625	0
37675	0
37725	0
37775	0
37825	0
37875	0
37925	0
37975	0
38025	0
38075	0
38125	0
38175	0
38225	0
36775	2.91382e-07
36825	5.8136e-05
36875	0.000475943
36925	0.00223294
36975	0.00879043
37025	0.208636
37075	0.0597562
37125	0.0313271
37175	0.0183745
37225	0.0260517
37275	0.00299144
37325	0.00259424
37375	0.000195027
37425	0.000523239
37475	0.000158077
37525	7.45412e-08
37575	0
37625	0
37675	0
37725	0
37775	0
37825	0
37875	0
37925	0
37975	0
38025	0
38075	0
38125	0
38175	0
38225	0
36775	0.051287
36825	0.0358861
36875	0.0299286
36925	0.0107313
36975	0.00245641
37025	0.00349455
37075	0.00557043
37125	0.0959426
37175	0.0391435
37225	0.0154738
37275	0.00383652
37325	0.0151501
37375	0.0018591
37425	0.000454476
37475	0.000953919
37525	0.00553097
37575	0.000394511
37625	0.000333119
37675	0.00331004
37725	0.00475543
37775	0.00166459
37825	0.000347284
37875	0.00508395
37925	0.000435941
37975	1.51439e-06
38025	6.8725e-07
38075	2.28993e-07
38125	0
38175	0
38225	0
36775	0
36825	0
36875	0.000560356
36925	0.00321289
36975	0.00615461
37025	0.103264
37075	0.110667
37125	0.0579923
37175	0.0261675
37225	0.0102495
37275	0.00737774
37325	0.00400023
37375	0.00351306
37425	0.00434743
37475	0.00084237
37525	0.0004831
37575	0.000162587
37625	0
37675	0
37725	0
37775	0
37825	0
37875	0
37925	0
37975	0
38025	0
38075	0
38125	0
38175	0
38225	0
36775	0.154213
36825	0.168541
36875	0.0165829
36925	0.00371373
36975	0.000597599
37025	0.00100528
37075	7.87274e-05
37125	0
37175	0
37225	0
37275	0
37325	0
37375	0
37425	0
37475	0
37525	0
37575	0
37625	0
37675	0
37725	0
37775	0
37825	0
37875	0
37925	0
37975	0
38025	0
38075	0
38125	0
38175	0
38225	0
36775	0.17753
36825	0.114743
36875	0.0265433
36925	0.011576
36975	0.00269913
37025	0.000688639
37075	0.000311144
37125	0.000208696
37175	0.00108639
37225	0.000444944
37275	0
37325	0
37375	0
37425	0
37475	0
37525	0
37575	0
37625	0
37675	0
37725	0
37775	0
37825	0
37875	0
37925	0
37975	0
38025	0
38075	0
38125	0
38175	0
38225	0
36775	0.109994
36825	0.040372
36875	0.011929
36925	0.0121892
36975	0.00745212
37025	0.0056541
37075	0.0317155
37125	0.0092107
37175	0.00405008
37225	0.013338
37275	0.00276276
37325	0.000489963
37375	5.13559e-05
37425	0
37475	0
37525	0
37575	0
37625	0
37675	0
37725	0
37775	0
37825	0
37875	0
37925	0
37975	0
38025	0
38075	0
38125	0
38175	0
38225	0
36775	0.00162348
36825	0.0348168
36875	0.0468822
36925	0.129006
36975	0.0577789
37025	0.048409
37075	0.00830874
37125	0.0180367
37175	0.00237823
37225	0.000604635
37275	3.84006e-07
37325	0.000173387
37375	3.97368e-07
37425	1.2338e-07
37475	0
37525	0
37575	6.78083e-10
37625	0.00168304
37675	2.58376e-05
37725	0
37775	0
37825	0
37875	0
37925	0
37975	0
38025	0
38075	0
38125	0
38175	0
38225	0
36775	0.0312704
36825	0.15929
36875	0.0681575
36925	0.0622048
