36775	0.000620307
36825	0.0165269
36875	0.0496316
36925	0.0115355
36975	0.00758139
37025	0.00605758
37075	0.00646469
37125	0.00622703
37175	0.00761827
37225	0.0037175
37275	0.000429924
37325	0.000100075
37375	4.77014e-06
37425	1.27692e-05
37475	0
37525	0
37575	0
37625	0
37675	0
37725	0
37775	0
37825	0
37875	0
37925	0
37975	0
38025	0
38075	0
38125	0
38175	0
38225	0
36775	0.00031447
36825	0.00034415
36875	0.0115481
36925	0.0333683
36975	0.0154927
37025	0.00688012
37075	0.0139899
37125	0.00677483
37175	0.00693021
37225	0.00553072
37275	0.00843533
37325	0.00299598
37375	0.00113445
37425	0.00116
37475	0.00252325
37525	0.00113651
37575	0.000331657
37625	5.35977e-05
37675	0.000218208
37725	5.33479e-05
37775	4.52176e-05
37825	1.09729e-05
37875	0
37925	0
37975	0
38025	0
38075	0
38125	0
38175	0
38225	0
36775	4.4848e-05
36825	0.000214254
36875	0.00107062
36925	0.0233651
36975	0.0233747
37025	0.00755091
37075	0.00431778
37125	0.0104806
37175	0.00879237
37225	0.00626934
37275	0.00387151
37325	0.00626032
37375	0.00617266
37425	0.00270504
37475	0.00121484
37525	0.00172579
37575	0.000802079
37625	0.00526677
37675	0.00164221
37725	0.000234316
37775	7.21879e-06
37825	0
37875	0
37925	0
37975	0
38025	0
38075	0
38125	0
38175	0
38225	0
36775	7.48206e-06
36825	3.86784e-05
36875	0.000198147
36925	0.0144144
36975	0.0142304
37025	0.0140905
37075	0.0112605
37125	0.0095475
37175	0.00555127
37225	0.0108858
37275	0.00345744
37325	0.000927837
37375	0.000428742
37425	0.000717195
37475	8.82991e-05
37525	7.97064e-05
37575	5.95339e-05
37625	1.15781e-05
37675	0.000114429
37725	0.00337914
37775	0.0116869
37825	0.00237075
37875	0.00239935
37925	0.0027296
37975	0.00199079
38025	0.000976006
38075	0.000711492
38125	0.00187896
38175	0.00131738
38225	0.000246998
36775	0.000196664
36825	0.000715743
36875	0.0198701
36925	0.0335987
36975	0.0141515
37025	0.0101352
37075	0.0167674
37125	0.00492795
37175	0.00325584
37225	0.00164676
37275	0.00193469
37325	0.00102152
37375	0.000430442
37425	3.0983e-05
37475	2.92597e-05
37525	2.56327e-05
37575	1.83566e-06
37625	6.70757e-06
37675	0
37725	0
37775	0
37825	0
37875	0
37925	0
37975	0
38025	0
38075	0
38125	0
38175	0
38225	0
36775	0.0169248
36825	0.0238517
36875	0.0163068
36925	0.0158723
36975	0.00856414
37025	0.0044429
37075	0.011789
37125	0.00498576
37175	0.00247434
37225	0.00127201
37275	0.00105488
37325	0.00182578
37375	0.00414806
37425	0.00069827
37475	0.000520648
37525	0.00110901
37575	4.3153e-05
37625	3.95836e-05
37675	3.99321e-06
37725	0.000143245
37775	1.26612e-05
37825	1.44223e-08
37875	8.50005e-06
37925	0
37975	0
38025	0
38075	0
38125	0
38175	0
38225	0
36775	0.00061064
36825	0.0017082
36875	0.0297662
36925	0.0374772
36975	0.0155533
37025	0.00811317
37075	0.006427
37125	0.00613235
37175	0.00400808
37225	0.0015814
37275	0.000930332
37325	0.000363078
37375	0.00279631
37425	0.000439551
37475	0.000246393
37525	8.65048e-05
37575	1.79317e-05
37625	9.58077e-06
37675	0
37725	0
37775	0
37825	0
37875	0
37925	0
37975	0
38025	0
38075	0
38125	0
38175	0
38225	0
36775	0.000689736
36825	0.00530735
36875	0.0542422
36925	0.0173001
36975	0.00835909
37025	0.00256419
37075	0.00139974
37125	0.00240816
37175	0.00442469
37225	0.0137006
37275	0.00286689
37325	0.00126858
37375	0.00167787
37425	0.000135598
37475	3.67327e-05
37525	0
37575	0
37625	0
37675	0
37725	0
37775	0
37825	0
37875	0
37925	0
37975	0
38025	0
38075	0
38125	0
38175	0
38225	0
36775	2.18925e-05
36825	0.00049842
36875	0.000326418
36925	0.00644661
36975	0.0393963
37025	0.0133752
37075	0.00909878
37125	0.0119634
37175	0.00934234
37225	0.00866473
37275	0.0122394
37325	0.0034434
37375	0.000924732
37425	0.000194794
37475	1.89143e-05
37525	0.000157754
37575	4.01194e-08
37625	1.53448e-08
37675	2.5596e-05
37725	7.33338e-05
37775	9.79015e-05
37825	1.52097e-05
37875	4.35987e-06
37925	0
37975	0
38025	0
38075	0
38125	0
38175	0
38225	0
36775	6.78603e-09
36825	7.75585e-06
36875	2.13052e-05
36925	2.32017e-05
36975	0.000149311
37025	0.000319593
37075	0.00106152
37125	0.0202719
37175	0.0150554
37225	0.0110273
37275	0.00675606
37325	0.00582028
37375	0.0024041
37425	0.0211495
37475	0.0187665
37525	0.00762525
